,Unnamed: 0,file,video,start,end,dur,activity,person_ID,inside,outside,pose,gaze
84,84,2019_0710_091655_254B.MP4_151_180_ID_1,2019_0710_091655_254B.MP4,151,180,29,working with phone,1,2019_0710_091655_254B.MP4_151_153_ID_1,2019_0710_091655_253A.MP4_151_153_ID_1,2019_0710_091655_254B.MP4_151_153_ID_1_pose,2019_0710_091655_254B.MP4_151_153_ID_1_gaze
85,85,2019_0710_091655_254B.MP4_151_180_ID_1,2019_0710_091655_254B.MP4,151,180,29,working with phone,1,2019_0710_091655_254B.MP4_153_155_ID_1,2019_0710_091655_253A.MP4_153_155_ID_1,2019_0710_091655_254B.MP4_153_155_ID_1_pose,2019_0710_091655_254B.MP4_153_155_ID_1_gaze
86,86,2019_0710_091655_254B.MP4_151_180_ID_1,2019_0710_091655_254B.MP4,151,180,29,working with phone,1,2019_0710_091655_254B.MP4_155_157_ID_1,2019_0710_091655_253A.MP4_155_157_ID_1,2019_0710_091655_254B.MP4_155_157_ID_1_pose,2019_0710_091655_254B.MP4_155_157_ID_1_gaze
87,87,2019_0710_091655_254B.MP4_151_180_ID_1,2019_0710_091655_254B.MP4,151,180,29,working with phone,1,2019_0710_091655_254B.MP4_157_159_ID_1,2019_0710_091655_253A.MP4_157_159_ID_1,2019_0710_091655_254B.MP4_157_159_ID_1_pose,2019_0710_091655_254B.MP4_157_159_ID_1_gaze
88,88,2019_0710_091655_254B.MP4_151_180_ID_1,2019_0710_091655_254B.MP4,151,180,29,working with phone,1,2019_0710_091655_254B.MP4_159_161_ID_1,2019_0710_091655_253A.MP4_159_161_ID_1,2019_0710_091655_254B.MP4_159_161_ID_1_pose,2019_0710_091655_254B.MP4_159_161_ID_1_gaze
89,89,2019_0710_091655_254B.MP4_151_180_ID_1,2019_0710_091655_254B.MP4,151,180,29,working with phone,1,2019_0710_091655_254B.MP4_161_163_ID_1,2019_0710_091655_253A.MP4_161_163_ID_1,2019_0710_091655_254B.MP4_161_163_ID_1_pose,2019_0710_091655_254B.MP4_161_163_ID_1_gaze
90,90,2019_0710_091655_254B.MP4_151_180_ID_1,2019_0710_091655_254B.MP4,151,180,29,working with phone,1,2019_0710_091655_254B.MP4_163_165_ID_1,2019_0710_091655_253A.MP4_163_165_ID_1,2019_0710_091655_254B.MP4_163_165_ID_1_pose,2019_0710_091655_254B.MP4_163_165_ID_1_gaze
91,91,2019_0710_091655_254B.MP4_151_180_ID_1,2019_0710_091655_254B.MP4,151,180,29,working with phone,1,2019_0710_091655_254B.MP4_165_167_ID_1,2019_0710_091655_253A.MP4_165_167_ID_1,2019_0710_091655_254B.MP4_165_167_ID_1_pose,2019_0710_091655_254B.MP4_165_167_ID_1_gaze
92,92,2019_0710_091655_254B.MP4_151_180_ID_1,2019_0710_091655_254B.MP4,151,180,29,working with phone,1,2019_0710_091655_254B.MP4_167_169_ID_1,2019_0710_091655_253A.MP4_167_169_ID_1,2019_0710_091655_254B.MP4_167_169_ID_1_pose,2019_0710_091655_254B.MP4_167_169_ID_1_gaze
93,93,2019_0710_091655_254B.MP4_151_180_ID_1,2019_0710_091655_254B.MP4,151,180,29,working with phone,1,2019_0710_091655_254B.MP4_169_171_ID_1,2019_0710_091655_253A.MP4_169_171_ID_1,2019_0710_091655_254B.MP4_169_171_ID_1_pose,2019_0710_091655_254B.MP4_169_171_ID_1_gaze
94,94,2019_0710_091655_254B.MP4_151_180_ID_1,2019_0710_091655_254B.MP4,151,180,29,working with phone,1,2019_0710_091655_254B.MP4_171_173_ID_1,2019_0710_091655_253A.MP4_171_173_ID_1,2019_0710_091655_254B.MP4_171_173_ID_1_pose,2019_0710_091655_254B.MP4_171_173_ID_1_gaze
95,95,2019_0710_091655_254B.MP4_151_180_ID_1,2019_0710_091655_254B.MP4,151,180,29,working with phone,1,2019_0710_091655_254B.MP4_173_175_ID_1,2019_0710_091655_253A.MP4_173_175_ID_1,2019_0710_091655_254B.MP4_173_175_ID_1_pose,2019_0710_091655_254B.MP4_173_175_ID_1_gaze
96,96,2019_0710_091655_254B.MP4_151_180_ID_1,2019_0710_091655_254B.MP4,151,180,29,working with phone,1,2019_0710_091655_254B.MP4_175_177_ID_1,2019_0710_091655_253A.MP4_175_177_ID_1,2019_0710_091655_254B.MP4_175_177_ID_1_pose,2019_0710_091655_254B.MP4_175_177_ID_1_gaze
97,97,2019_0710_091655_254B.MP4_151_180_ID_1,2019_0710_091655_254B.MP4,151,180,29,working with phone,1,2019_0710_091655_254B.MP4_177_179_ID_1,2019_0710_091655_253A.MP4_177_179_ID_1,2019_0710_091655_254B.MP4_177_179_ID_1_pose,2019_0710_091655_254B.MP4_177_179_ID_1_gaze
98,98,2019_0710_091655_254B.MP4_257_258_ID_1,2019_0710_091655_254B.MP4,257,258,1,checking mirror middle,1,2019_0710_091655_254B.MP4_257_258_ID_1,2019_0710_091655_253A.MP4_257_258_ID_1,2019_0710_091655_254B.MP4_257_258_ID_1_pose,2019_0710_091655_254B.MP4_257_258_ID_1_gaze
99,99,2019_0710_091655_254B.MP4_268_270_ID_1,2019_0710_091655_254B.MP4,268,270,2,checking mirror middle,1,2019_0710_091655_254B.MP4_268_270_ID_1,2019_0710_091655_253A.MP4_268_270_ID_1,2019_0710_091655_254B.MP4_268_270_ID_1_pose,2019_0710_091655_254B.MP4_268_270_ID_1_gaze
100,100,2019_0710_091655_254B.MP4_296_297_ID_1,2019_0710_091655_254B.MP4,296,297,1,checking mirror middle,1,2019_0710_091655_254B.MP4_296_297_ID_1,2019_0710_091655_253A.MP4_296_297_ID_1,2019_0710_091655_254B.MP4_296_297_ID_1_pose,2019_0710_091655_254B.MP4_296_297_ID_1_gaze
101,101,2019_0727_095137_140B.MP4_0_15_ID_1,2019_0727_095137_140B.MP4,0,15,15,center stack,1,2019_0727_095137_140B.MP4_0_2_ID_1,2019_0727_095137_139A.MP4_0_2_ID_1,2019_0727_095137_140B.MP4_0_2_ID_1_pose,2019_0727_095137_140B.MP4_0_2_ID_1_gaze
102,102,2019_0727_095137_140B.MP4_0_15_ID_1,2019_0727_095137_140B.MP4,0,15,15,center stack,1,2019_0727_095137_140B.MP4_2_4_ID_1,2019_0727_095137_139A.MP4_2_4_ID_1,2019_0727_095137_140B.MP4_2_4_ID_1_pose,2019_0727_095137_140B.MP4_2_4_ID_1_gaze
103,103,2019_0727_095137_140B.MP4_0_15_ID_1,2019_0727_095137_140B.MP4,0,15,15,center stack,1,2019_0727_095137_140B.MP4_4_6_ID_1,2019_0727_095137_139A.MP4_4_6_ID_1,2019_0727_095137_140B.MP4_4_6_ID_1_pose,2019_0727_095137_140B.MP4_4_6_ID_1_gaze
104,104,2019_0727_095137_140B.MP4_0_15_ID_1,2019_0727_095137_140B.MP4,0,15,15,center stack,1,2019_0727_095137_140B.MP4_6_8_ID_1,2019_0727_095137_139A.MP4_6_8_ID_1,2019_0727_095137_140B.MP4_6_8_ID_1_pose,2019_0727_095137_140B.MP4_6_8_ID_1_gaze
105,105,2019_0727_095137_140B.MP4_0_15_ID_1,2019_0727_095137_140B.MP4,0,15,15,center stack,1,2019_0727_095137_140B.MP4_8_10_ID_1,2019_0727_095137_139A.MP4_8_10_ID_1,2019_0727_095137_140B.MP4_8_10_ID_1_pose,2019_0727_095137_140B.MP4_8_10_ID_1_gaze
106,106,2019_0727_095137_140B.MP4_0_15_ID_1,2019_0727_095137_140B.MP4,0,15,15,center stack,1,2019_0727_095137_140B.MP4_10_12_ID_1,2019_0727_095137_139A.MP4_10_12_ID_1,2019_0727_095137_140B.MP4_10_12_ID_1_pose,2019_0727_095137_140B.MP4_10_12_ID_1_gaze
107,107,2019_0727_095137_140B.MP4_0_15_ID_1,2019_0727_095137_140B.MP4,0,15,15,center stack,1,2019_0727_095137_140B.MP4_12_14_ID_1,2019_0727_095137_139A.MP4_12_14_ID_1,2019_0727_095137_140B.MP4_12_14_ID_1_pose,2019_0727_095137_140B.MP4_12_14_ID_1_gaze
108,108,2019_0727_095137_140B.MP4_15_20_ID_1,2019_0727_095137_140B.MP4,15,20,5,fasten seatbelt,1,2019_0727_095137_140B.MP4_15_17_ID_1,2019_0727_095137_139A.MP4_15_17_ID_1,2019_0727_095137_140B.MP4_15_17_ID_1_pose,2019_0727_095137_140B.MP4_15_17_ID_1_gaze
109,109,2019_0727_095137_140B.MP4_15_20_ID_1,2019_0727_095137_140B.MP4,15,20,5,fasten seatbelt,1,2019_0727_095137_140B.MP4_17_19_ID_1,2019_0727_095137_139A.MP4_17_19_ID_1,2019_0727_095137_140B.MP4_17_19_ID_1_pose,2019_0727_095137_140B.MP4_17_19_ID_1_gaze
110,110,2019_0727_095137_140B.MP4_50_51_ID_1,2019_0727_095137_140B.MP4,50,51,1,center stack,1,2019_0727_095137_140B.MP4_50_51_ID_1,2019_0727_095137_139A.MP4_50_51_ID_1,2019_0727_095137_140B.MP4_50_51_ID_1_pose,2019_0727_095137_140B.MP4_50_51_ID_1_gaze
111,111,2019_0727_095137_140B.MP4_102_107_ID_1,2019_0727_095137_140B.MP4,102,107,5,checking mirror driver,1,2019_0727_095137_140B.MP4_102_104_ID_1,2019_0727_095137_139A.MP4_102_104_ID_1,2019_0727_095137_140B.MP4_102_104_ID_1_pose,2019_0727_095137_140B.MP4_102_104_ID_1_gaze
112,112,2019_0727_095137_140B.MP4_102_107_ID_1,2019_0727_095137_140B.MP4,102,107,5,checking mirror driver,1,2019_0727_095137_140B.MP4_104_106_ID_1,2019_0727_095137_139A.MP4_104_106_ID_1,2019_0727_095137_140B.MP4_104_106_ID_1_pose,2019_0727_095137_140B.MP4_104_106_ID_1_gaze
113,113,2019_0727_095137_140B.MP4_127_129_ID_1,2019_0727_095137_140B.MP4,127,129,2,checking mirror middle,1,2019_0727_095137_140B.MP4_127_129_ID_1,2019_0727_095137_139A.MP4_127_129_ID_1,2019_0727_095137_140B.MP4_127_129_ID_1_pose,2019_0727_095137_140B.MP4_127_129_ID_1_gaze
114,114,2019_0727_095137_140B.MP4_251_253_ID_1,2019_0727_095137_140B.MP4,251,253,2,checking mirror driver,1,2019_0727_095137_140B.MP4_251_253_ID_1,2019_0727_095137_139A.MP4_251_253_ID_1,2019_0727_095137_140B.MP4_251_253_ID_1_pose,2019_0727_095137_140B.MP4_251_253_ID_1_gaze
115,115,2019_0727_095137_140B.MP4_293_295_ID_1,2019_0727_095137_140B.MP4,293,295,2,checking mirror driver,1,2019_0727_095137_140B.MP4_293_295_ID_1,2019_0727_095137_139A.MP4_293_295_ID_1,2019_0727_095137_140B.MP4_293_295_ID_1_pose,2019_0727_095137_140B.MP4_293_295_ID_1_gaze
116,116,2019_0730_100856_298B.MP4_3_4_ID_1,2019_0730_100856_298B.MP4,3,4,1,checking speed stack,1,2019_0730_100856_298B.MP4_3_4_ID_1,2019_0730_100856_297A.MP4_3_4_ID_1,2019_0730_100856_298B.MP4_3_4_ID_1_pose,2019_0730_100856_298B.MP4_3_4_ID_1_gaze
117,117,2019_0730_100856_298B.MP4_10_11_ID_1,2019_0730_100856_298B.MP4,10,11,1,checking speed stack,1,2019_0730_100856_298B.MP4_10_11_ID_1,2019_0730_100856_297A.MP4_10_11_ID_1,2019_0730_100856_298B.MP4_10_11_ID_1_pose,2019_0730_100856_298B.MP4_10_11_ID_1_gaze
118,118,2019_0730_100856_298B.MP4_12_13_ID_1,2019_0730_100856_298B.MP4,12,13,1,checking mirror driver,1,2019_0730_100856_298B.MP4_12_13_ID_1,2019_0730_100856_297A.MP4_12_13_ID_1,2019_0730_100856_298B.MP4_12_13_ID_1_pose,2019_0730_100856_298B.MP4_12_13_ID_1_gaze
119,119,2019_0730_100856_298B.MP4_24_25_ID_1,2019_0730_100856_298B.MP4,24,25,1,checking speed stack,1,2019_0730_100856_298B.MP4_24_25_ID_1,2019_0730_100856_297A.MP4_24_25_ID_1,2019_0730_100856_298B.MP4_24_25_ID_1_pose,2019_0730_100856_298B.MP4_24_25_ID_1_gaze
120,120,2019_0730_100856_298B.MP4_46_47_ID_1,2019_0730_100856_298B.MP4,46,47,1,center stack,1,2019_0730_100856_298B.MP4_46_47_ID_1,2019_0730_100856_297A.MP4_46_47_ID_1,2019_0730_100856_298B.MP4_46_47_ID_1_pose,2019_0730_100856_298B.MP4_46_47_ID_1_gaze
121,121,2019_0730_100856_298B.MP4_71_72_ID_1,2019_0730_100856_298B.MP4,71,72,1,checking mirror middle,1,2019_0730_100856_298B.MP4_71_72_ID_1,2019_0730_100856_297A.MP4_71_72_ID_1,2019_0730_100856_298B.MP4_71_72_ID_1_pose,2019_0730_100856_298B.MP4_71_72_ID_1_gaze
122,122,2019_0730_100856_298B.MP4_118_119_ID_1,2019_0730_100856_298B.MP4,118,119,1,checking mirror driver,1,2019_0730_100856_298B.MP4_118_119_ID_1,2019_0730_100856_297A.MP4_118_119_ID_1,2019_0730_100856_298B.MP4_118_119_ID_1_pose,2019_0730_100856_298B.MP4_118_119_ID_1_gaze
123,123,2019_0730_100856_298B.MP4_180_181_ID_1,2019_0730_100856_298B.MP4,180,181,1,checking mirror driver,1,2019_0730_100856_298B.MP4_180_181_ID_1,2019_0730_100856_297A.MP4_180_181_ID_1,2019_0730_100856_298B.MP4_180_181_ID_1_pose,2019_0730_100856_298B.MP4_180_181_ID_1_gaze
124,124,2019_0730_100856_298B.MP4_187_188_ID_1,2019_0730_100856_298B.MP4,187,188,1,checking mirror middle,1,2019_0730_100856_298B.MP4_187_188_ID_1,2019_0730_100856_297A.MP4_187_188_ID_1,2019_0730_100856_298B.MP4_187_188_ID_1_pose,2019_0730_100856_298B.MP4_187_188_ID_1_gaze
125,125,2019_0730_100856_298B.MP4_228_229_ID_1,2019_0730_100856_298B.MP4,228,229,1,checking mirror middle,1,2019_0730_100856_298B.MP4_228_229_ID_1,2019_0730_100856_297A.MP4_228_229_ID_1,2019_0730_100856_298B.MP4_228_229_ID_1_pose,2019_0730_100856_298B.MP4_228_229_ID_1_gaze
126,126,2019_0730_100856_298B.MP4_286_287_ID_1,2019_0730_100856_298B.MP4,286,287,1,checking mirror middle,1,2019_0730_100856_298B.MP4_286_287_ID_1,2019_0730_100856_297A.MP4_286_287_ID_1,2019_0730_100856_298B.MP4_286_287_ID_1_pose,2019_0730_100856_298B.MP4_286_287_ID_1_gaze
127,127,2019_0627_170855_034B.MP4_5_7_ID_1,2019_0627_170855_034B.MP4,5,7,2,checking mirror passenger,1,2019_0627_170855_034B.MP4_5_7_ID_1,2019_0627_170855_033A.MP4_5_7_ID_1,2019_0627_170855_034B.MP4_5_7_ID_1_pose,2019_0627_170855_034B.MP4_5_7_ID_1_gaze
128,128,2019_0627_170855_034B.MP4_7_8_ID_1,2019_0627_170855_034B.MP4,7,8,1,checking mirror driver,1,2019_0627_170855_034B.MP4_7_8_ID_1,2019_0627_170855_033A.MP4_7_8_ID_1,2019_0627_170855_034B.MP4_7_8_ID_1_pose,2019_0627_170855_034B.MP4_7_8_ID_1_gaze
129,129,2019_0627_170855_034B.MP4_49_50_ID_1,2019_0627_170855_034B.MP4,49,50,1,checking mirror middle,1,2019_0627_170855_034B.MP4_49_50_ID_1,2019_0627_170855_033A.MP4_49_50_ID_1,2019_0627_170855_034B.MP4_49_50_ID_1_pose,2019_0627_170855_034B.MP4_49_50_ID_1_gaze
130,130,2019_0627_170855_034B.MP4_81_82_ID_1,2019_0627_170855_034B.MP4,81,82,1,checking mirror driver,1,2019_0627_170855_034B.MP4_81_82_ID_1,2019_0627_170855_033A.MP4_81_82_ID_1,2019_0627_170855_034B.MP4_81_82_ID_1_pose,2019_0627_170855_034B.MP4_81_82_ID_1_gaze
131,131,2019_0627_170855_034B.MP4_84_85_ID_1,2019_0627_170855_034B.MP4,84,85,1,checking mirror middle,1,2019_0627_170855_034B.MP4_84_85_ID_1,2019_0627_170855_033A.MP4_84_85_ID_1,2019_0627_170855_034B.MP4_84_85_ID_1_pose,2019_0627_170855_034B.MP4_84_85_ID_1_gaze
132,132,2019_0627_170855_034B.MP4_92_93_ID_1,2019_0627_170855_034B.MP4,92,93,1,checking mirror driver,1,2019_0627_170855_034B.MP4_92_93_ID_1,2019_0627_170855_033A.MP4_92_93_ID_1,2019_0627_170855_034B.MP4_92_93_ID_1_pose,2019_0627_170855_034B.MP4_92_93_ID_1_gaze
133,133,2019_0627_170855_034B.MP4_111_160_ID_1,2019_0627_170855_034B.MP4,111,160,49,working with phone,1,2019_0627_170855_034B.MP4_111_113_ID_1,2019_0627_170855_033A.MP4_111_113_ID_1,2019_0627_170855_034B.MP4_111_113_ID_1_pose,2019_0627_170855_034B.MP4_111_113_ID_1_gaze
134,134,2019_0627_170855_034B.MP4_111_160_ID_1,2019_0627_170855_034B.MP4,111,160,49,working with phone,1,2019_0627_170855_034B.MP4_113_115_ID_1,2019_0627_170855_033A.MP4_113_115_ID_1,2019_0627_170855_034B.MP4_113_115_ID_1_pose,2019_0627_170855_034B.MP4_113_115_ID_1_gaze
135,135,2019_0627_170855_034B.MP4_111_160_ID_1,2019_0627_170855_034B.MP4,111,160,49,working with phone,1,2019_0627_170855_034B.MP4_115_117_ID_1,2019_0627_170855_033A.MP4_115_117_ID_1,2019_0627_170855_034B.MP4_115_117_ID_1_pose,2019_0627_170855_034B.MP4_115_117_ID_1_gaze
136,136,2019_0627_170855_034B.MP4_111_160_ID_1,2019_0627_170855_034B.MP4,111,160,49,working with phone,1,2019_0627_170855_034B.MP4_117_119_ID_1,2019_0627_170855_033A.MP4_117_119_ID_1,2019_0627_170855_034B.MP4_117_119_ID_1_pose,2019_0627_170855_034B.MP4_117_119_ID_1_gaze
137,137,2019_0627_170855_034B.MP4_111_160_ID_1,2019_0627_170855_034B.MP4,111,160,49,working with phone,1,2019_0627_170855_034B.MP4_119_121_ID_1,2019_0627_170855_033A.MP4_119_121_ID_1,2019_0627_170855_034B.MP4_119_121_ID_1_pose,2019_0627_170855_034B.MP4_119_121_ID_1_gaze
138,138,2019_0627_170855_034B.MP4_111_160_ID_1,2019_0627_170855_034B.MP4,111,160,49,working with phone,1,2019_0627_170855_034B.MP4_121_123_ID_1,2019_0627_170855_033A.MP4_121_123_ID_1,2019_0627_170855_034B.MP4_121_123_ID_1_pose,2019_0627_170855_034B.MP4_121_123_ID_1_gaze
139,139,2019_0627_170855_034B.MP4_111_160_ID_1,2019_0627_170855_034B.MP4,111,160,49,working with phone,1,2019_0627_170855_034B.MP4_123_125_ID_1,2019_0627_170855_033A.MP4_123_125_ID_1,2019_0627_170855_034B.MP4_123_125_ID_1_pose,2019_0627_170855_034B.MP4_123_125_ID_1_gaze
140,140,2019_0627_170855_034B.MP4_111_160_ID_1,2019_0627_170855_034B.MP4,111,160,49,working with phone,1,2019_0627_170855_034B.MP4_125_127_ID_1,2019_0627_170855_033A.MP4_125_127_ID_1,2019_0627_170855_034B.MP4_125_127_ID_1_pose,2019_0627_170855_034B.MP4_125_127_ID_1_gaze
141,141,2019_0627_170855_034B.MP4_111_160_ID_1,2019_0627_170855_034B.MP4,111,160,49,working with phone,1,2019_0627_170855_034B.MP4_127_129_ID_1,2019_0627_170855_033A.MP4_127_129_ID_1,2019_0627_170855_034B.MP4_127_129_ID_1_pose,2019_0627_170855_034B.MP4_127_129_ID_1_gaze
142,142,2019_0627_170855_034B.MP4_111_160_ID_1,2019_0627_170855_034B.MP4,111,160,49,working with phone,1,2019_0627_170855_034B.MP4_129_131_ID_1,2019_0627_170855_033A.MP4_129_131_ID_1,2019_0627_170855_034B.MP4_129_131_ID_1_pose,2019_0627_170855_034B.MP4_129_131_ID_1_gaze
143,143,2019_0627_170855_034B.MP4_111_160_ID_1,2019_0627_170855_034B.MP4,111,160,49,working with phone,1,2019_0627_170855_034B.MP4_131_133_ID_1,2019_0627_170855_033A.MP4_131_133_ID_1,2019_0627_170855_034B.MP4_131_133_ID_1_pose,2019_0627_170855_034B.MP4_131_133_ID_1_gaze
144,144,2019_0627_170855_034B.MP4_111_160_ID_1,2019_0627_170855_034B.MP4,111,160,49,working with phone,1,2019_0627_170855_034B.MP4_133_135_ID_1,2019_0627_170855_033A.MP4_133_135_ID_1,2019_0627_170855_034B.MP4_133_135_ID_1_pose,2019_0627_170855_034B.MP4_133_135_ID_1_gaze
145,145,2019_0627_170855_034B.MP4_111_160_ID_1,2019_0627_170855_034B.MP4,111,160,49,working with phone,1,2019_0627_170855_034B.MP4_135_137_ID_1,2019_0627_170855_033A.MP4_135_137_ID_1,2019_0627_170855_034B.MP4_135_137_ID_1_pose,2019_0627_170855_034B.MP4_135_137_ID_1_gaze
146,146,2019_0627_170855_034B.MP4_111_160_ID_1,2019_0627_170855_034B.MP4,111,160,49,working with phone,1,2019_0627_170855_034B.MP4_137_139_ID_1,2019_0627_170855_033A.MP4_137_139_ID_1,2019_0627_170855_034B.MP4_137_139_ID_1_pose,2019_0627_170855_034B.MP4_137_139_ID_1_gaze
147,147,2019_0627_170855_034B.MP4_111_160_ID_1,2019_0627_170855_034B.MP4,111,160,49,working with phone,1,2019_0627_170855_034B.MP4_139_141_ID_1,2019_0627_170855_033A.MP4_139_141_ID_1,2019_0627_170855_034B.MP4_139_141_ID_1_pose,2019_0627_170855_034B.MP4_139_141_ID_1_gaze
148,148,2019_0627_170855_034B.MP4_111_160_ID_1,2019_0627_170855_034B.MP4,111,160,49,working with phone,1,2019_0627_170855_034B.MP4_141_143_ID_1,2019_0627_170855_033A.MP4_141_143_ID_1,2019_0627_170855_034B.MP4_141_143_ID_1_pose,2019_0627_170855_034B.MP4_141_143_ID_1_gaze
149,149,2019_0627_170855_034B.MP4_111_160_ID_1,2019_0627_170855_034B.MP4,111,160,49,working with phone,1,2019_0627_170855_034B.MP4_143_145_ID_1,2019_0627_170855_033A.MP4_143_145_ID_1,2019_0627_170855_034B.MP4_143_145_ID_1_pose,2019_0627_170855_034B.MP4_143_145_ID_1_gaze
150,150,2019_0627_170855_034B.MP4_111_160_ID_1,2019_0627_170855_034B.MP4,111,160,49,working with phone,1,2019_0627_170855_034B.MP4_145_147_ID_1,2019_0627_170855_033A.MP4_145_147_ID_1,2019_0627_170855_034B.MP4_145_147_ID_1_pose,2019_0627_170855_034B.MP4_145_147_ID_1_gaze
151,151,2019_0627_170855_034B.MP4_111_160_ID_1,2019_0627_170855_034B.MP4,111,160,49,working with phone,1,2019_0627_170855_034B.MP4_147_149_ID_1,2019_0627_170855_033A.MP4_147_149_ID_1,2019_0627_170855_034B.MP4_147_149_ID_1_pose,2019_0627_170855_034B.MP4_147_149_ID_1_gaze
152,152,2019_0627_170855_034B.MP4_111_160_ID_1,2019_0627_170855_034B.MP4,111,160,49,working with phone,1,2019_0627_170855_034B.MP4_149_151_ID_1,2019_0627_170855_033A.MP4_149_151_ID_1,2019_0627_170855_034B.MP4_149_151_ID_1_pose,2019_0627_170855_034B.MP4_149_151_ID_1_gaze
153,153,2019_0627_170855_034B.MP4_111_160_ID_1,2019_0627_170855_034B.MP4,111,160,49,working with phone,1,2019_0627_170855_034B.MP4_151_153_ID_1,2019_0627_170855_033A.MP4_151_153_ID_1,2019_0627_170855_034B.MP4_151_153_ID_1_pose,2019_0627_170855_034B.MP4_151_153_ID_1_gaze
154,154,2019_0627_170855_034B.MP4_111_160_ID_1,2019_0627_170855_034B.MP4,111,160,49,working with phone,1,2019_0627_170855_034B.MP4_153_155_ID_1,2019_0627_170855_033A.MP4_153_155_ID_1,2019_0627_170855_034B.MP4_153_155_ID_1_pose,2019_0627_170855_034B.MP4_153_155_ID_1_gaze
155,155,2019_0627_170855_034B.MP4_111_160_ID_1,2019_0627_170855_034B.MP4,111,160,49,working with phone,1,2019_0627_170855_034B.MP4_155_157_ID_1,2019_0627_170855_033A.MP4_155_157_ID_1,2019_0627_170855_034B.MP4_155_157_ID_1_pose,2019_0627_170855_034B.MP4_155_157_ID_1_gaze
156,156,2019_0627_170855_034B.MP4_111_160_ID_1,2019_0627_170855_034B.MP4,111,160,49,working with phone,1,2019_0627_170855_034B.MP4_157_159_ID_1,2019_0627_170855_033A.MP4_157_159_ID_1,2019_0627_170855_034B.MP4_157_159_ID_1_pose,2019_0627_170855_034B.MP4_157_159_ID_1_gaze
157,157,2019_0627_170855_034B.MP4_171_173_ID_1,2019_0627_170855_034B.MP4,171,173,2,checking mirror middle,1,2019_0627_170855_034B.MP4_171_173_ID_1,2019_0627_170855_033A.MP4_171_173_ID_1,2019_0627_170855_034B.MP4_171_173_ID_1_pose,2019_0627_170855_034B.MP4_171_173_ID_1_gaze
158,158,2019_0627_170855_034B.MP4_202_203_ID_1,2019_0627_170855_034B.MP4,202,203,1,checking mirror middle,1,2019_0627_170855_034B.MP4_202_203_ID_1,2019_0627_170855_033A.MP4_202_203_ID_1,2019_0627_170855_034B.MP4_202_203_ID_1_pose,2019_0627_170855_034B.MP4_202_203_ID_1_gaze
159,159,2019_0627_170855_034B.MP4_204_205_ID_1,2019_0627_170855_034B.MP4,204,205,1,checking speed stack,1,2019_0627_170855_034B.MP4_204_205_ID_1,2019_0627_170855_033A.MP4_204_205_ID_1,2019_0627_170855_034B.MP4_204_205_ID_1_pose,2019_0627_170855_034B.MP4_204_205_ID_1_gaze
160,160,2019_0627_170855_034B.MP4_231_233_ID_1,2019_0627_170855_034B.MP4,231,233,2,checking mirror driver,1,2019_0627_170855_034B.MP4_231_233_ID_1,2019_0627_170855_033A.MP4_231_233_ID_1,2019_0627_170855_034B.MP4_231_233_ID_1_pose,2019_0627_170855_034B.MP4_231_233_ID_1_gaze
161,161,2019_0627_170855_034B.MP4_236_237_ID_1,2019_0627_170855_034B.MP4,236,237,1,checking mirror middle,1,2019_0627_170855_034B.MP4_236_237_ID_1,2019_0627_170855_033A.MP4_236_237_ID_1,2019_0627_170855_034B.MP4_236_237_ID_1_pose,2019_0627_170855_034B.MP4_236_237_ID_1_gaze
162,162,2019_0627_170855_034B.MP4_237_238_ID_1,2019_0627_170855_034B.MP4,237,238,1,checking mirror passenger,1,2019_0627_170855_034B.MP4_237_238_ID_1,2019_0627_170855_033A.MP4_237_238_ID_1,2019_0627_170855_034B.MP4_237_238_ID_1_pose,2019_0627_170855_034B.MP4_237_238_ID_1_gaze
163,163,2019_0717_093808_348B.MP4_15_19_ID_1,2019_0717_093808_348B.MP4,15,19,4,fasten seatbelt,1,2019_0717_093808_348B.MP4_15_17_ID_1,2019_0717_093808_347A.MP4_15_17_ID_1,2019_0717_093808_348B.MP4_15_17_ID_1_pose,2019_0717_093808_348B.MP4_15_17_ID_1_gaze
164,164,2019_0717_093808_348B.MP4_15_19_ID_1,2019_0717_093808_348B.MP4,15,19,4,fasten seatbelt,1,2019_0717_093808_348B.MP4_17_19_ID_1,2019_0717_093808_347A.MP4_17_19_ID_1,2019_0717_093808_348B.MP4_17_19_ID_1_pose,2019_0717_093808_348B.MP4_17_19_ID_1_gaze
165,165,2019_0717_093808_348B.MP4_25_172_ID_1,2019_0717_093808_348B.MP4,25,172,147,working with phone,1,2019_0717_093808_348B.MP4_25_27_ID_1,2019_0717_093808_347A.MP4_25_27_ID_1,2019_0717_093808_348B.MP4_25_27_ID_1_pose,2019_0717_093808_348B.MP4_25_27_ID_1_gaze
166,166,2019_0717_093808_348B.MP4_25_172_ID_1,2019_0717_093808_348B.MP4,25,172,147,working with phone,1,2019_0717_093808_348B.MP4_27_29_ID_1,2019_0717_093808_347A.MP4_27_29_ID_1,2019_0717_093808_348B.MP4_27_29_ID_1_pose,2019_0717_093808_348B.MP4_27_29_ID_1_gaze
167,167,2019_0717_093808_348B.MP4_25_172_ID_1,2019_0717_093808_348B.MP4,25,172,147,working with phone,1,2019_0717_093808_348B.MP4_29_31_ID_1,2019_0717_093808_347A.MP4_29_31_ID_1,2019_0717_093808_348B.MP4_29_31_ID_1_pose,2019_0717_093808_348B.MP4_29_31_ID_1_gaze
